"Type","SpeedX"
"Gradient",20.188019322038
"Gradient",-12.7899494323109
"Gradient",1.93882919717093
"Gradient",14.0320780012658
"Gradient",8.41404162020232
"Gradient",16.6833580890161
"Gradient",10.350209135426
"Gradient",11.1580802537571
"Gradient",-11.127999666564
"Gradient",3.60752570470924
"Gradient",10.6958415183769
"Gradient",-12.5433359147426
"Gradient",1.77354558578174
"Gradient",-2.80675252782001
"Gradient",6.16250087721336
"Gradient",5.98837890205954
"Gradient",12.4719638619277
"Gradient",-15.2140584006292
"Gradient",4.26119249839598
"Gradient",-4.39381636848505
"Gradient",2.80026110860566
"Gradient",5.47218197088844
"Gradient",19.4003316576453
"Gradient",13.0635811793536
"Gradient",9.53461636528338
"Gradient",0.239172784306755
"Gradient",13.9086811392049
"Gradient",4.54308832229482
"Gradient",3.86326552400129
"Gradient",11.0183489012112
"Gradient",11.7231183802726
"Gradient",-2.72371046541284
"Gradient",-7.29385405578474
"Gradient",12.4316924014709
"Gradient",2.11894524413829
"Gradient",11.1319888200798
"Gradient",16.7308982418229
"Gradient",3.46488133348676
"Gradient",7.16866119967248
"Gradient",6.00584335316568
"Gradient",0.90272644349898
"Gradient",-2.88155930039674
"Gradient",-5.54938881708559
"Gradient",-9.97590080000886
"Gradient",-1.52036616808749
"Gradient",-0.398407133548303
"Gradient",-10.7568947181309
"Gradient",8.13898130044986
"Gradient",-7.69368053391258
"Gradient",13.3361749444706
"Gradient",5.24115917645944
"Gradient",6.34727802494856
"Gradient",2.50964605939923
"Gradient",10.4298620853
"Gradient",-6.81801623756082
"Gradient",9.43019448721188
"Gradient",-1.38250911045
"Gradient",8.06877446730792
"Gradient",14.0133461948492
"Gradient",-8.45250158811852
"Gradient",11.7818553905797
"Gradient",-5.82696247368738
"Gradient",-2.93676474742528
"Gradient",-3.17992414078307
"Gradient",10.7439362746811
"Gradient",6.78921389667228
"Gradient",2.96457022032535
"Gradient",19.1460784892728
"Gradient",-4.42224473976908
"Gradient",-15.6370211177186
"Gradient",-0.0798912037799934
"Gradient",1.97112299308883
"Gradient",-7.39718505860202
"Gradient",11.9870330552711
"Gradient",6.33074579482446
"Gradient",9.62476488364686
"Gradient",10.1998213029
"Gradient",-1.56041133183632
"Gradient",-3.58493206244414
"Gradient",-4.20265523787276
"Gradient",6.4392561813273
"Gradient",2.05461456843727
"Gradient",6.3897033567597
"Gradient",8.02826364286896
"Gradient",2.84879217407899
"Gradient",-3.7292991064709
"Gradient",-1.49021386494001
"Gradient",9.07712502759486
"Gradient",14.1937320677008
"Gradient",6.52851141138792
"Gradient",11.1459621693745
"Gradient",9.70097927683512
"Gradient",0.0514707735997723
"Gradient",0.710977529326404
"Gradient",6.67439037746532
"Gradient",-4.8337613025889
"Gradient",-11.1972020040746
"Gradient",2.0371895153686
"Gradient",3.81063164564473
"Gradient",9.28982157631668
"Gradient",5.45434144020095
"Gradient",3.37476966984881
"Gradient",12.3248202997277
"Gradient",-8.50580396148228
"Gradient",-15.8332417320761
"Gradient",-0.614878785311256
"Gradient",-3.64078744678471
"Gradient",-5.97322323165587
"Gradient",-0.895944109293162
"Gradient",6.45840097301118
"Gradient",10.9507019521293
"Gradient",-7.64098326739452
"Gradient",5.66213422666337
"Gradient",13.191453875249
"Gradient",7.52051106589248
"Gradient",-7.93048957156926
"Gradient",3.21045050134594
"Gradient",4.97087480744584
"Gradient",10.5308474958502
"Gradient",5.88191947801147
"Gradient",-1.79329042357666
"Gradient",-8.0398154019012
"Gradient",-1.65248692084985
"Gradient",10.99869241586
"Gradient",10.1697448339557
"Gradient",-8.57652324061554
"Gradient",9.08091845190936
"Gradient",-0.189360373943622
"Gradient",11.7878208858979
"Gradient",15.2921313034163
"Gradient",-4.8559720249312
"Gradient",-3.40424690557393
"Gradient",7.66269940992792
"Gradient",5.85588262846312
"Gradient",2.2006863751964
"Gradient",-1.03818751064999
"Gradient",6.21713514721362
"Gradient",3.90478293239999
"Gradient",-9.45438315458556
"Gradient",7.48843417517142
"Gradient",3.18880770179063
"Gradient",16.5156953833314
"Gradient",17.5216932755788
"Gradient",-5.61135098930507
"Gradient",0.880097322860964
"Gradient",7.8217581467418
"Gradient",10.0180705962436
"Gradient",6.39533328773856
"Gradient",0.923558397027654
"Gradient",-13.3332924870179
"Gradient",-0.25171204994308
"Gradient",6.67276515511068
"Gradient",6.7954493142159
"Gradient",6.73195436689446
"Gradient",10.671782744401
"Gradient",20.3011360800259
"Gradient",11.7984453984413
"Gradient",-1.65364710908344
"Gradient",-1.27480139365772
"Gradient",9.17981500439988
"Gradient",8.71082639220774
"Gradient",11.5209786754855
"Gradient",10.3571496301417
"Gradient",2.64938785552454
"Gradient",4.73553744725012
"Gradient",7.68530649899742
"Gradient",-0.551872542401199
"Gradient",0.0208442004248432
"Gradient",10.5848220733051
"Gradient",3.56419557768844
"Gradient",4.98112731239626
"Gradient",0.24230486010844
"Gradient",3.5293937647604
"Gradient",-4.08325040137085
"Gradient",10.1258328027658
"Gradient",7.50339783558162
"Gradient",5.51446829616759
"Gradient",2.44004026853578
"Gradient",4.5350082013575
"Gradient",-12.00741371062
"Gradient",-1.23220519142344
"Gradient",-1.03231635387918
"Gradient",9.18042524895384
"Gradient",4.22809627631474
"Gradient",13.4786863087217
"Gradient",-0.984070780422672
"Gradient",4.66764710766067
"Gradient",-8.7051484099803
"Gradient",12.8299263900583
"Gradient",-2.3877118250288
"Gradient",-0.511749091319152
"Gradient",7.27413995348394
"Gradient",-1.65564158614162
"Gradient",-11.8207313559467
"Gradient",-11.1026764994798
"Gradient",6.05541871131288
"Gradient",19.843812394684
"Gradient",1.33218218447025
"Gradient",6.48383796964164
"Gradient",4.67875405449635
"Gradient",9.5571057757374
"Gradient",15.6259227437189
"Gradient",6.42676937803092
"Gradient",-4.41431712031076
"Gradient",4.71161412923249
"Gradient",-0.18378977645768
"Gradient",8.86039296894096
"Gradient",0.665739290069136
"Gradient",-11.0264784547484
"Gradient",-7.35765235831842
"Gradient",-15.0597947604773
"Gradient",16.9851681087105
"Gradient",-5.76071949960097
"Gradient",-11.2183140553537
"Gradient",-2.14131089337475
"Gradient",8.68169935284966
"Gradient",4.05035227144042
"Gradient",2.33335273653895
"Gradient",3.7073377116779
"Gradient",-6.59541878142966
"Gradient",3.41917261178911
"Gradient",-3.98374044657875
"Gradient",1.96274946052237
"Gradient",0.34126062456805
"Gradient",7.5092010023295
"Gradient",17.2854120990026
"Gradient",2.55675435865567
"Gradient",-0.132534924330631
"Gradient",12.6356985991795
"Gradient",3.12754310088058
"Gradient",2.28239520832022
"Gradient",-6.6168237682017
"Gradient",-0.745699235521764
"Gradient",9.83594402390898
"Gradient",16.5823230392468
"Gradient",-0.284122374213319
"Gradient",-1.99381871413658
"Gradient",1.50250971273686
"Gradient",-2.05117060497002
"Gradient",-0.611430606898194
"Gradient",-3.01644326522239
"Gradient",-5.25304718690422
"Gradient",-9.21326958942126
"Gradient",6.18636867474504
"Gradient",-1.89176399225677
"Gradient",0.420036470583143
"Gradient",-8.64685741576602
"Gradient",3.7600760491126
"Gradient",-11.8865031803009
"Gradient",6.66412151669898
"Gradient",4.33448363282526
"Gradient",0.0312687327284134
"Gradient",4.47309995020789
"Gradient",10.8402348035316
"Gradient",-5.60268573546179
"Gradient",-2.90220656306421
"Gradient",6.09776500216686
"Gradient",-0.123082443473322
"Gradient",-1.97228288992119
"Gradient",-1.8943436765047
"Gradient",6.69009958824258
"Gradient",6.87448340099112
"Gradient",-4.49764396179797
"Gradient",11.7327126596608
"Gradient",3.72776382178481
"Gradient",2.26494282711053
"Gradient",-10.7426907283477
"Gradient",0.0851996625117816
"Gradient",-6.34285027761462
"Gradient",13.6588327136947
"Gradient",2.76011666544874
"Gradient",-2.81792950691957
"Gradient",2.30369453973692
"Gradient",-7.6453270253856
"Gradient",-0.242508795306309
"Gradient",8.49614231668158
"Gradient",3.64804547369848
"Gradient",1.93401117899942
"Gradient",3.61452253709647
"Gradient",3.46488644902416
"Gradient",0.0357640207116315
"Gradient",-3.00822842087459
"Gradient",9.98397682956618
"Gradient",7.39552673333052
"Gradient",6.84751456820106
"Gradient",3.42738914066005
"Gradient",-11.6993215455885
"Gradient",0.926702357964618
"Gradient",3.96657052014064
"Gradient",-5.60315055846579
"Gradient",-5.60649452267474
"Gradient",-6.5754953820885
"Gradient",2.58580267014001
"Gradient",-14.7412151507311
"Gradient",0.412873867093678
"Gradient",13.2860332113469
"Gradient",1.50673400238692
"Gradient",-17.8271698349567
"Gradient",6.08533516694112
"Gradient",13.9438849173981
"Gradient",-0.347905205043468
"Gradient",10.4701964303948
"Gradient",15.1453085882505
"Gradient",4.37879995596508
"Gradient",4.90257645779249
"Gradient",-4.65529603662808
"Gradient",0.0344538717386539
"Gradient",-5.05118295489214
"Gradient",-2.59999952758903
"Gradient",0.283305055549057
"Gradient",3.8263587946223
"Gradient",1.784133693085
"Gradient",13.8358614334904
"Gradient",1.48460295967906
"Gradient",-5.11966072978211
"Gradient",-6.7764592702125
"Gradient",-1.68947716811291
"Gradient",6.04372972492536
"Gradient",10.0411993435247
"Gradient",-4.72204780699827
"Gradient",3.30870909128017
"Gradient",-14.9772838888892
"Gradient",2.92151578228154
"Gradient",-4.52056833167539
"Gradient",-6.92964667900152
"Gradient",-15.1861382500898
"Gradient",3.49987487018711
"Gradient",15.26394557022
"Gradient",-8.13003779555514
"Gradient",0.304451488929824
"Gradient",-3.57803280273164
"Gradient",-3.98941369612431
"Gradient",0.74650633988538
"Gradient",11.4973474415371
"Gradient",-0.823897632798468
"Gradient",-6.33473923232886
"Gradient",-0.748156910836944
"Gradient",15.919936398772
"Gradient",-0.428140181236726
"Gradient",1.37098426092346
"Gradient",-5.04321706521808
"Gradient",-2.49564454192615
"Gradient",5.51120169159575
"Gradient",-1.55875536040845
"Gradient",3.43479760337942
"Gradient",12.5914898382721
"Gradient",-6.07294309437462
"Gradient",-1.66259323119079
"Gradient",-3.89128377992944
"Gradient",-14.6063587083356
"Gradient",2.89943887715883
"Gradient",-6.5786225918106
"Gradient",5.07755711832692
"Gradient",2.83993928584094
"Gradient",3.66184189242375
"Gradient",3.37002175041289
"Gradient",3.38902365366692
"Gradient",14.6205875736704
"Gradient",-1.85493134538
"Gradient",-5.07780474477923
"Gradient",-1.69600283357194
"Gradient",4.25904866349779
"Gradient",7.77611922430848
"Gradient",8.97697898902212
"Gradient",10.618478269974
"Gradient",7.7834945208072
"Uniform_6",8.51148330897768
"Uniform_6",-13.3336117092068
"Uniform_6",-7.69645545500328
"Uniform_6",-0.652463810005476
"Uniform_6",9.71731757408514
"Uniform_6",-3.15379236515902
"Uniform_6",-0.294722199851241
"Uniform_6",10.5110151731723
"Uniform_6",-2.03518968945322
"Uniform_6",1.60312212127402
"Uniform_6",-0.519901887194726
"Uniform_6",7.95681822540342
"Uniform_6",-8.9552140651203
"Uniform_6",-2.46118652921995
"Uniform_6",5.53257673516244
"Uniform_6",-8.96354209670742
"Uniform_6",6.58680066827874
"Uniform_6",3.08273912720935
"Uniform_6",0.269006936800369
"Uniform_6",-9.97685567918538
"Uniform_6",-11.1845371016428
"Uniform_6",5.43120737542658
"Uniform_6",-5.88643928737615
"Uniform_6",7.2945287546181
"Uniform_6",-6.69138276810528
"Uniform_6",-5.55384159927829
"Uniform_6",0.39992120864051
"Uniform_6",4.37713744475821
"Uniform_6",-10.2380221826836
"Uniform_6",-0.499425989472556
"Uniform_6",0.588582440438619
"Uniform_6",-3.7309794506369
"Uniform_6",-0.528205600523182
"Uniform_6",-2.64950868408857
"Uniform_6",0.81378644778627
"Uniform_6",2.07930240512187
"Uniform_6",8.44361352999822
"Uniform_6",-6.780759257037
"Uniform_6",-11.8101255128285
"Uniform_6",12.7872427714867
"Uniform_6",-6.96327990350742
"Uniform_6",4.98950669296331
"Uniform_6",-2.31071443088831
"Uniform_6",2.53851645926602
"Uniform_6",-6.89439436166592
"Uniform_6",-2.50743569479648
"Uniform_6",-7.99942625925336
"Uniform_6",-6.63562570611456
"Uniform_6",10.1771135600326
"Uniform_6",-3.00873133331497
"Uniform_6",0.556750028715974
"Uniform_6",-5.00002401289822
"Uniform_6",3.06292799305208
"Uniform_6",11.5231131669309
"Uniform_6",6.70682571624624
"Uniform_6",7.79200930761492
"Uniform_6",-7.08105381899802
"Uniform_6",-3.72384521808877
"Uniform_6",1.76580457156249
"Uniform_6",3.72429185973981
"Uniform_6",-1.104464427348
"Uniform_6",-9.25963734977676
"Uniform_6",-7.03309461747582
"Uniform_6",4.17316027629224
"Uniform_6",8.2766103743508
"Uniform_6",-10.1354842198329
"Uniform_6",-9.58248607583268
"Uniform_6",-1.2681137224512
"Uniform_6",-4.363884225273
"Uniform_6",-7.3866259861833
"Uniform_6",-3.21716903614767
"Uniform_6",-22.5379426494707
"Uniform_6",-0.80060425808352
"Uniform_6",5.36538931602431
"Uniform_6",1.55804453639613
"Uniform_6",-2.71830956195651
"Uniform_6",3.37782465225774
"Uniform_6",4.19427367816904
"Uniform_6",4.12215407265895
"Uniform_6",2.4999374933895
"Uniform_6",0.124904913786379
"Uniform_6",-3.03025363638188
"Uniform_6",-14.0103815312451
"Uniform_6",7.1690542628451
"Uniform_6",-5.85980740129371
"Uniform_6",0.0142098394556693
"Uniform_6",1.19802385636527
"Uniform_6",1.10751806825727
"Uniform_6",8.31937763237424
"Uniform_6",-7.28865100677072
"Uniform_6",-5.98290563927455
"Uniform_6",3.63797497151127
"Uniform_6",-1.75186494146476
"Uniform_6",-7.9198604398461
"Uniform_6",0.174345550203583
"Uniform_6",-8.37174289394184
"Uniform_6",-2.8929089817821
"Uniform_6",8.3408003082915
"Uniform_6",6.58441389814902
"Uniform_6",-0.454948352049068
"Uniform_6",-4.7552328493069
"Uniform_6",8.29915907888436
"Uniform_6",0.945068332761978
"Uniform_6",0.70379709958086
"Uniform_6",-4.85536441256809
"Uniform_6",6.93627745934856
"Uniform_6",-8.87416463329848
"Uniform_6",7.47113353153224
"Uniform_6",-5.96058548725151
"Uniform_6",7.091309606736
"Uniform_6",3.22991986959541
"Uniform_6",5.82358808447602
"Uniform_6",-4.97884053693489
"Uniform_6",-8.77087937903394
"Uniform_6",-4.36580606731101
"Uniform_6",5.74138533759872
"Uniform_6",8.47964099085258
"Uniform_6",-3.19424244364021
"Uniform_6",-4.86642258115793
"Uniform_6",3.66274177541917
"Uniform_6",2.32733745106565
"Uniform_6",13.3360725207497
"Uniform_6",-0.1579153537596
"Uniform_6",1.02852983935234
"Uniform_6",13.9576154421186
"Uniform_6",6.8764086173406
"Uniform_6",-1.89226421856709
"Uniform_6",-5.12548183637138
"Uniform_6",8.52001654986396
"Uniform_6",-8.90191478435478
"Uniform_6",2.90590626644798
"Uniform_6",4.09253352434012
"Uniform_6",-0.366804131307708
"Uniform_6",3.60968859145418
"Uniform_6",1.00996843269513
"Uniform_6",-4.12013273374249
"Uniform_6",1.2435940531302
"Uniform_6",-4.03036438433928
"Uniform_6",-8.0977679160984
"Uniform_6",-0.211965030791309
"Uniform_6",-7.11609565538796
"Uniform_6",-3.12938660532778
"Uniform_6",7.9284683517468
"Uniform_6",5.83664999414368
"Uniform_6",-0.398643353960106
"Uniform_6",-7.53379151820618
"Uniform_6",7.23371387500254
"Uniform_6",-7.1753462865777
"Uniform_6",17.8021587899012
"Uniform_6",-8.13374425340142
"Uniform_6",-4.1498374523586
"Uniform_6",7.49713888198002
"Uniform_6",12.4325005260958
"Uniform_6",4.98359280262606
"Uniform_6",10.2987177412489
"Uniform_6",4.58232642142376
"Uniform_6",-11.2706141677149
"Uniform_6",2.93858810649255
"Uniform_6",-1.809484149128
"Uniform_6",-4.23120101262163
"Uniform_6",6.97977058496322
"Uniform_6",-0.954376464112572
"Uniform_6",-9.39499433887362
"Uniform_6",3.34798204620545
"Uniform_6",-11.9628329098724
"Uniform_6",0.111441931020356
"Uniform_6",-6.14508373773762
"Uniform_6",-0.624103791289266
"Uniform_6",3.40488680030246
"Uniform_6",5.689481687355
"Uniform_6",12.3404828217473
"Uniform_6",3.37635700054445
"Uniform_6",-7.11431782468338
"Uniform_6",3.13493835989755
"Uniform_6",-7.28490019415544
"Uniform_6",8.68299868730556
"Uniform_6",-12.3378375373952
"Uniform_6",14.8908962660932
"Uniform_6",-4.35395209172067
"Uniform_6",-5.88212388372451
"Uniform_6",4.29444571913839
"Uniform_6",6.40188604962414
"Uniform_6",-2.67434102786232
"Uniform_6",6.36080012738832
"Uniform_6",-2.12651038550716
"Uniform_6",12.7764388915792
"Uniform_6",4.35389364027975
"Uniform_6",-2.81806251454587
"Uniform_6",4.54279744408309
"Uniform_6",1.39728149935913
"Uniform_6",6.1707244918677
"Uniform_6",-9.56107422740304
"Uniform_6",9.75897322085586
"Uniform_6",-5.79409294507257
"Uniform_6",2.98429161172923
"Uniform_6",-5.77017637230429
"Uniform_6",-3.86022835729647
"Uniform_6",-2.22452894571425
"Uniform_6",6.75040744294818
"Uniform_6",-2.00843818051903
"Uniform_6",-0.737700672358314
"Uniform_6",4.68950179822287
"Uniform_6",-9.9370995614265
"Uniform_6",3.15376919023697
"Uniform_6",-0.906335096668092
"Uniform_6",4.71997643964
"Uniform_6",-2.02636143564667
"Uniform_6",2.30217922895269
"Uniform_6",-2.18188229184649
"Uniform_6",-5.39664470567564
"Uniform_6",0.830941043415138
"Uniform_6",4.7911346111992
"Uniform_6",9.95395626589818
"Uniform_6",8.95053338557854
"Uniform_6",-5.4611024035188
"Uniform_6",0.427974323446359
"Uniform_6",7.91883385212852
"Uniform_6",-6.09876463731522
"Uniform_6",8.12080401322998
"Uniform_6",-5.22321673704158
"Uniform_6",-5.31030915586292
"Uniform_6",5.82727080200242
"Uniform_6",-2.20372530836695
"Uniform_6",7.1902187255529
"Uniform_6",-0.0776680675441668
"Uniform_6",3.20866861197682
"Uniform_6",-0.465045617350035
"Uniform_6",12.1623984157637
"Uniform_6",-1.24143881015482
"Uniform_6",16.6421357275916
"Uniform_6",-0.445479177738544
"Uniform_6",-0.365778665317928
"Uniform_6",7.58282580980172
"Uniform_6",-7.82855904849258
"Uniform_6",6.92543606423292
"Uniform_6",5.36339442923757
"Uniform_6",-8.45646510440604
"Uniform_6",10.9863669232363
"Uniform_6",-8.71624918690554
"Uniform_6",0.660883370176092
"Uniform_6",12.3822559445233
"Uniform_6",10.5289257075516
"Uniform_6",-2.20946633825943
"Uniform_6",2.49484200122572
"Uniform_6",-1.15384701063619
"Uniform_6",-0.397110461269
"Uniform_6",0.556967909418712
"Uniform_6",-1.11099329580508
"Uniform_6",-5.21044246546147
"Uniform_6",-2.97844536699507
"Uniform_6",7.03741741703826
"Uniform_6",5.41142848851212
"Uniform_6",-4.00418674596263
"Uniform_6",-4.39903366423897
"Uniform_6",4.9832888775123
"Uniform_6",0.194170092191446
"Uniform_6",-2.91972250374017
"Uniform_6",-7.41836460842376
"Uniform_6",-0.575840575825526
"Uniform_6",-0.374220905048666
"Uniform_6",0.255174508605735
"Uniform_6",-0.407967561279341
"Uniform_6",2.14088854160061
"Uniform_6",-6.86837655616008
"Uniform_6",-3.66366128894627
"Uniform_6",-1.90029603123978
"Uniform_6",-9.60666208129824
"Uniform_6",-0.144726151601511
"Uniform_6",0.0412943541194752
"Uniform_6",4.32348840927368
"Uniform_6",1.16286594875552
"Uniform_6",1.68261785118742
"Uniform_6",-1.39535388703052
"Uniform_6",-1.09696235560305
"Uniform_6",4.3083724422541
"Uniform_6",6.62503620884208
"Uniform_6",-1.41268999881743
"Uniform_6",1.9314304251232
"Uniform_6",4.4369100594019
"Uniform_6",-2.32340935878766
"Uniform_6",-0.0570813528313936
"Uniform_6",-11.5968288566734
"Uniform_6",-8.72644875150348
"Uniform_6",-4.83927563395541
"Uniform_6",-1.65347662525549
"Uniform_6",6.72551458729752
"Uniform_6",-0.153924155516555
"Uniform_6",2.22349916793221
"Uniform_6",2.68573945628011
"Uniform_6",-2.20477856067475
"Uniform_6",-1.33284965749837
"Uniform_6",1.35558806573606
"Uniform_6",1.07847388851604
"Uniform_6",-2.76836019065977
"Uniform_6",-0.292052724226066
"Uniform_6",-3.38357125234892
"Uniform_6",-1.13009669855935
"Uniform_6",-7.2998030607171
"Uniform_6",6.89666069527536
"Uniform_6",8.07293254644642
"Uniform_6",2.28578778464151
"Uniform_6",6.47801326498404
"Uniform_6",-4.14922042831837
"Uniform_6",8.64562021217238
"Uniform_6",4.25461694741953
"Uniform_6",3.38606963343416
"Uniform_6",-1.51756761195166
"Uniform_6",-8.59855718121486
"Uniform_6",-2.87007144701085
"Uniform_6",2.50514000068574
"Uniform_6",2.66517317477029
"Uniform_6",-3.11982180849024
"Uniform_6",-1.66167802392029
"Uniform_6",6.34209582174252
"Uniform_6",-4.96580651935282
"Uniform_6",1.09841952012821
"Uniform_6",7.74882096163872
"Uniform_6",-2.19227800360207
"Uniform_6",0.372801993597115
"Uniform_6",-3.24257551434787
"Uniform_6",0.776985546848298
"Uniform_6",-0.519292451591999
"Uniform_6",-1.0462258155245
"Uniform_6",4.38385771936309
"Uniform_6",-0.552132452270615
"Uniform_6",-1.91465081232516
"Uniform_6",0.863251629576624
"Uniform_6",3.91610940150985
"Uniform_6",3.66702165755272
"Uniform_6",-2.86056800271565
"Uniform_6",-0.82917902964864
"Uniform_6",-1.93121232596123
"Uniform_6",-2.15124641505325
"Uniform_6",4.91890741820324
"Uniform_6",0.34440307339393
"Uniform_6",-4.31128903764295
"Uniform_6",2.39821191184098
"Uniform_6",-2.45278707130434
"Uniform_6",1.63590201296065
"Uniform_6",-1.3289417698793
"Uniform_6",0.277494225365747
"Uniform_6",-1.54668635998089
"Uniform_6",-0.647246971508118
"Uniform_6",-3.55648197448526
"Uniform_6",-0.376116371707376
"Uniform_6",1.36732514564147
"Uniform_6",-3.48762702121154
"Uniform_6",4.43667581577905
"Uniform_6",-2.32433089761757
"Uniform_6",-0.60459553043322
"Uniform_6",-11.5901891040872
"Uniform_6",0.784855457332812
"Uniform_6",3.90338743710438
"Uniform_6",-4.8457273001177
"Uniform_6",-2.43598421262697
"Uniform_6",-1.83748093472659
"Uniform_6",-5.54312307315032
"Uniform_6",-0.0275389989473286
"Uniform_6",-6.35029222642728
"Uniform_6",11.7812360358067
"Uniform_6",-0.438370440382708
"Uniform_6",-7.54938297970374
"Uniform_6",-2.93712021620862
"Uniform_6",-2.81071504228454
"Uniform_6",1.87701701602352
"Uniform_6",-3.7915436881926
"Uniform_6",0.504389652028904
"Uniform_6",6.30522787661988
"Uniform_6",2.32104883741163
"Uniform_6",0.159389342535948
"Uniform_6",-4.83224475311651
"Uniform_6",-3.94372372937041
"Uniform_6",-2.94334848484851
"Uniform_6",-2.24954959433747
"Uniform_6",-3.56286224580919
"Uniform_6",1.90587626109979
"Uniform_6",0.872878409510904
"Uniform_6",1.43128517248892
"Uniform_6",-2.08450345329853
"Uniform_6",-1.13368683697185
"Uniform_6",0.644689152611532
"Uniform_6",0.83326395156231
"Uniform_6",-0.184174703884003
"Uniform_6",-2.84678080702431
"Uniform_6",-5.6873595486495
"Uniform_6",-1.69121688595061
"Uniform_6",0.934807271498964
"Uniform_6",1.97959787756724
"Uniform_6",-9.9329396608248
"Uniform_6",-2.54252924164588
"Uniform_6",-8.78043853387518
"Uniform_6",-4.5256795595071
"Uniform_6",-3.91579251901645
"Uniform_6",1.64383906628372
"Uniform_6",-2.98201000056983
"Uniform_6",-0.995271134842614
"Uniform_6",-2.32744051290646
"Uniform_6",1.16158527217754
"Uniform_6",1.07818912445492
"Uniform_6",-5.23130994039835
"Uniform_6",0.704762402305476
"Uniform_6",0.97439325090771
"Uniform_6",-2.43897872183254
"Uniform_6",-3.00059364489537
"Uniform_6",0.098366712785811
"Uniform_6",2.53358640109846
"Uniform_6",2.52774770726091
"Uniform_6",-5.60584813388908
"Uniform_6",-1.58852370056228
"Uniform_6",-5.35268463012461
"Uniform_6",-4.5532041807444
"Uniform_6",1.53581385814274
"Uniform_6",4.51887275728339
"Uniform_6",-0.745547021655552
"Uniform_6",-0.200097513633376
"Uniform_6",-1.81886176007824
"Uniform_6",2.72994830843206
"Uniform_6",-7.27209687886656
"Uniform_6",2.08568342907111
"Uniform_6",9.42116932024368
"Uniform_6",0.583526491833738
"Uniform_6",4.42742265305022
"Uniform_6",0.669541488218262
"Uniform_6",-4.73067813447392
"Uniform_6",2.62654417206674
"Uniform_6",-1.01164222165094
"Uniform_6",4.83296399379284
"Uniform_6",3.3006981531631
"Uniform_6",5.24063859917783
"Uniform_6",-1.8621397351788
"Uniform_6",3.53018345179569
"Uniform_6",7.33513745219886
"Uniform_6",5.35982233713919
"Uniform_6",6.46800866412414
"Uniform_6",1.58132322097255
"Uniform_6",2.51449402383733
"Uniform_6",-1.12111772459648
"Uniform_6",-5.23960890044096
"Uniform_6",-1.24454951520056
"Uniform_6",-3.32307868860379
"Uniform_6",5.57532046136045
"Uniform_6",-1.50556142278352
"Uniform_6",-2.902547184444
"Uniform_6",-8.7507125353497
"Uniform_6",6.10599296046906
"Uniform_6",-6.33043511633802
"Uniform_6",1.38004266301669
"Uniform_6",2.2114482450863
"Uniform_6",-0.63291489933645
"Uniform_6",3.12136443521326
"Uniform_6",1.26866705607613
"Uniform_6",-1.6241954506723
"Uniform_6",-0.629398901959308
"Uniform_6",5.42160729568952
"Uniform_6",-3.69054522157371
"Uniform_6",4.26391567716392
"Uniform_6",0.220035103226309
"Uniform_6",5.58084478462546
"Uniform_6",2.54324794694803
"Uniform_6",-3.20475945534485
"Uniform_6",-11.7522784019791
"Uniform_6",-1.9835519800759
"Uniform_6",-1.07766912800132
"Uniform_6",4.80302173574719
"Uniform_6",-6.93716871240684
"Uniform_6",1.19234391143741
"Uniform_6",0.347594733747278
"Uniform_6",-0.735482296369068
"Uniform_6",2.5620821245633
"Uniform_6",0.259162856428647
"Uniform_6",0.63111391703442
"Uniform_6",0.614835845674428
"Uniform_6",-1.10857800880529
"Uniform_6",-2.01836715399291
"Uniform_6",0.527900785881418
"Uniform_6",-3.76366123325923
"Uniform_6",3.68520530816402
"Uniform_6",-2.72537898313227
"Uniform_6",-0.907187124611904
"Uniform_6",4.4748290724559
"Uniform_6",-1.71911091218307
"Uniform_6",2.64171481262167
"Uniform_6",-1.66999177891684
"Uniform_6",-0.702162800260554
"Uniform_6",3.34068558615907
"Uniform_6",2.31080466230037
"Uniform_6",-3.89897091923446
"Uniform_6",-1.9580844853261
"Uniform_6",-0.387662607553559
"Uniform_6",-1.46053852820977
"Uniform_6",-1.76834011260076
"Uniform_6",3.82327519162158
"Uniform_6",-4.52304968942315
"Uniform_6",0.860480614680576
"Uniform_6",0.348977854231181
"Uniform_6",9.32764899914172
"Uniform_6",3.80873833366289
"Uniform_6",-1.10883514121885
"Uniform_6",3.10785542054261
"Uniform_6",-3.09876006830882
"Uniform_6",1.73972631249204
"Uniform_6",-1.6914584136827
"Uniform_6",-11.8224701855026
"Uniform_6",1.16979133799594
"Uniform_6",4.844399224282
"Uniform_6",17.1089467524214
"Uniform_6",1.88272317616328
"Uniform_6",0.597936809171863
"Uniform_6",17.218633840213
"Uniform_6",8.8124029227729
"Uniform_6",-14.3145954481297
"Uniform_6",7.85382684952764
"Uniform_6",-6.57341895593406
"Uniform_6",-10.5243666749245
"Uniform_6",-2.81092962599633
"Uniform_6",-5.43835172638975
"Uniform_6",-19.9009599246929
"Uniform_6",6.42664630140576
"Uniform_6",-0.291094800283739
"Uniform_6",1.95366788471122
"Uniform_6",-8.2215273038721
"Uniform_6",-2.16129671992961
"Uniform_6",-5.92549648682179
"Uniform_6",-8.83662879221988
"Uniform_6",-7.76416311651798
"Uniform_6",-0.260186341160683
"Uniform_6",-13.5274167302269
